town,storey_range,floor_area_sqm,remaining_lease
96441,PUNGGOL,1,90.0,93
96442,PUNGGOL,1,93.0,94
96443,PUNGGOL,1,90.0,93
96444,PUNGGOL,0,90.0,81
96445,PUNGGOL,1,91.0,81
96446,PUNGGOL,0,93.0,90
96447,PUNGGOL,0,93.0,90
96448,PUNGGOL,0,95.0,82
96449,PUNGGOL,1,93.0,90
96450,PUNGGOL,1,90.0,83
96451,PUNGGOL,2,95.0,92
96452,PUNGGOL,1,93.0,88
96453,PUNGGOL,2,94.0,92
96454,PUNGGOL,2,94.0,92
96455,PUNGGOL,1,95.0,82
96456,PUNGGOL,0,95.0,92
96457,PUNGGOL,1,93.0,88
96458,PUNGGOL,0,90.0,81
96459,PUNGGOL,2,95.0,82
96460,PUNGGOL,1,95.0,92
96461,PUNGGOL,1,94.0,82
96462,PUNGGOL,1,90.0,82
96463,PUNGGOL,1,94.0,92
96464,PUNGGOL,2,93.0,88
96465,PUNGGOL,2,94.0,92
96466,PUNGGOL,1,95.0,82
96467,PUNGGOL,0,93.0,90
96468,PUNGGOL,1,97.0,81
96469,PUNGGOL,2,95.0,92
96470,PUNGGOL,0,90.0,82
96471,PUNGGOL,2,94.0,90
96472,PUNGGOL,1,93.0,88
96473,PUNGGOL,2,94.0,91
96474,PUNGGOL,1,93.0,88
96475,PUNGGOL,1,91.0,81
96476,PUNGGOL,2,91.0,82
96477,PUNGGOL,1,96.0,91
96478,PUNGGOL,2,94.0,91
96479,PUNGGOL,2,93.0,88
96480,PUNGGOL,2,93.0,88
96481,PUNGGOL,0,95.0,82
96482,PUNGGOL,0,91.0,82
96483,PUNGGOL,1,94.0,91
96484,PUNGGOL,2,95.0,81
96485,PUNGGOL,2,95.0,81
96486,PUNGGOL,0,93.0,90
96487,PUNGGOL,1,93.0,90
96488,PUNGGOL,1,91.0,81
96489,PUNGGOL,2,94.0,90
96490,PUNGGOL,1,91.0,81
96491,PUNGGOL,2,90.0,81
96492,PUNGGOL,2,90.0,82
96493,PUNGGOL,1,93.0,90
96494,PUNGGOL,2,93.0,94
96495,PUNGGOL,0,93.0,94
96496,PUNGGOL,0,93.0,94
96497,PUNGGOL,2,93.0,94
96498,PUNGGOL,2,91.0,86
96499,PUNGGOL,1,93.0,94
96500,PUNGGOL,2,90.0,94
96501,PUNGGOL,2,93.0,94
96502,PUNGGOL,0,93.0,94
96503,PUNGGOL,1,93.0,91
96504,PUNGGOL,2,93.0,94
96505,PUNGGOL,1,93.0,94
96506,PUNGGOL,1,93.0,94
96507,PUNGGOL,0,90.0,94
96508,PUNGGOL,2,93.0,94
96509,PUNGGOL,1,90.0,94
96510,PUNGGOL,1,93.0,91
96511,PUNGGOL,1,93.0,91
96512,PUNGGOL,2,93.0,94
96513,PUNGGOL,0,93.0,90
96514,PUNGGOL,2,93.0,94
96515,PUNGGOL,0,93.0,90
96516,PUNGGOL,1,93.0,91
96517,PUNGGOL,0,91.0,86
96518,PUNGGOL,0,90.0,94
96519,PUNGGOL,0,93.0,94
96520,PUNGGOL,0,93.0,94
96521,PUNGGOL,2,90.0,94
96522,PUNGGOL,1,93.0,94
96523,PUNGGOL,2,97.0,90
96524,PUNGGOL,2,93.0,90
96525,PUNGGOL,2,91.0,85
96526,PUNGGOL,0,93.0,94
96527,PUNGGOL,0,90.0,85
96528,PUNGGOL,0,93.0,94
96529,PUNGGOL,0,93.0,91
96530,PUNGGOL,2,93.0,94
96531,PUNGGOL,1,93.0,94
96532,PUNGGOL,0,93.0,91
96533,PUNGGOL,2,93.0,94
96534,PUNGGOL,0,90.0,94
96535,PUNGGOL,1,93.0,90
96536,PUNGGOL,1,93.0,94
96537,PUNGGOL,2,93.0,94
96538,PUNGGOL,0,92.0,83
96539,PUNGGOL,2,93.0,94
96540,PUNGGOL,2,93.0,90
96541,PUNGGOL,1,93.0,94
96542,PUNGGOL,0,93.0,90
96543,PUNGGOL,1,93.0,91
96544,PUNGGOL,1,93.0,94
96545,PUNGGOL,0,91.0,85
96546,PUNGGOL,1,93.0,94
96547,PUNGGOL,1,91.0,85
96548,PUNGGOL,0,90.0,94
96549,PUNGGOL,0,93.0,94
96550,PUNGGOL,0,93.0,94
96551,PUNGGOL,1,93.0,94
96552,PUNGGOL,0,90.0,94
96553,PUNGGOL,0,93.0,91
96554,PUNGGOL,0,92.0,85
96555,PUNGGOL,2,93.0,94
96556,PUNGGOL,0,93.0,94
96557,PUNGGOL,2,93.0,90
96558,PUNGGOL,2,93.0,94
96559,PUNGGOL,1,93.0,94
96560,PUNGGOL,2,93.0,94
96561,PUNGGOL,1,93.0,94
96562,PUNGGOL,0,93.0,90
96563,PUNGGOL,2,93.0,94
96564,PUNGGOL,0,90.0,94
96565,PUNGGOL,2,93.0,94
96566,PUNGGOL,1,93.0,94
96567,PUNGGOL,2,93.0,94
96568,PUNGGOL,0,93.0,94
96569,PUNGGOL,2,93.0,94
96570,PUNGGOL,1,93.0,94
96571,PUNGGOL,2,90.0,94
96572,PUNGGOL,0,93.0,90
96573,PUNGGOL,0,93.0,94
96574,PUNGGOL,0,90.0,94
96575,PUNGGOL,2,93.0,91
96576,PUNGGOL,1,93.0,94
96577,PUNGGOL,1,90.0,85
96578,PUNGGOL,0,90.0,94
96579,PUNGGOL,0,93.0,94
96580,PUNGGOL,1,93.0,94
96581,PUNGGOL,1,93.0,94
96582,PUNGGOL,2,95.0,91
96583,PUNGGOL,0,93.0,93
96584,PUNGGOL,1,93.0,90
96585,PUNGGOL,1,93.0,90
96586,PUNGGOL,0,93.0,93
96587,PUNGGOL,0,90.0,94
96588,PUNGGOL,0,93.0,91
96589,PUNGGOL,2,93.0,94
96590,PUNGGOL,1,93.0,94
96591,PUNGGOL,2,93.0,94
96592,PUNGGOL,0,93.0,93
96593,PUNGGOL,0,93.0,94
96594,PUNGGOL,2,93.0,94
96595,PUNGGOL,1,93.0,94
96596,PUNGGOL,0,93.0,91
96597,PUNGGOL,2,93.0,94
96598,PUNGGOL,2,91.0,85
96599,PUNGGOL,1,93.0,93
96600,PUNGGOL,1,93.0,94
96601,PUNGGOL,0,90.0,94
96602,PUNGGOL,1,93.0,91
96603,PUNGGOL,2,93.0,91
96604,PUNGGOL,1,93.0,93
96605,PUNGGOL,1,93.0,94
96606,PUNGGOL,1,93.0,94
96607,PUNGGOL,0,93.0,90
96608,PUNGGOL,2,93.0,94
96609,PUNGGOL,1,95.0,91
96610,PUNGGOL,0,90.0,94
96611,PUNGGOL,2,92.0,82
96612,PUNGGOL,1,93.0,94
96613,PUNGGOL,2,93.0,91
96614,PUNGGOL,2,90.0,94
96615,PUNGGOL,1,93.0,94
96616,PUNGGOL,1,90.0,94
96617,PUNGGOL,1,93.0,94
96618,PUNGGOL,1,93.0,94
96619,PUNGGOL,2,93.0,93
96620,PUNGGOL,1,93.0,94
96621,PUNGGOL,0,93.0,90
96622,PUNGGOL,1,93.0,94
96623,PUNGGOL,0,93.0,93
96624,PUNGGOL,1,93.0,94
96625,PUNGGOL,1,93.0,91
96626,PUNGGOL,1,93.0,94
96627,PUNGGOL,1,93.0,94
96628,PUNGGOL,2,90.0,94
96629,PUNGGOL,0,93.0,93
96630,PUNGGOL,1,95.0,91
96631,PUNGGOL,2,91.0,82
96632,PUNGGOL,1,93.0,94
96633,PUNGGOL,1,93.0,90
96634,PUNGGOL,0,93.0,94
96635,PUNGGOL,0,90.0,94
96636,PUNGGOL,2,93.0,90
96637,PUNGGOL,0,91.0,85
96638,PUNGGOL,1,93.0,91
96639,PUNGGOL,0,93.0,90
96640,PUNGGOL,2,93.0,90
96641,PUNGGOL,1,93.0,91
96642,PUNGGOL,0,93.0,93
96643,PUNGGOL,2,90.0,82
96644,PUNGGOL,0,93.0,94
96645,PUNGGOL,2,93.0,91
96646,PUNGGOL,1,93.0,90
96647,PUNGGOL,0,93.0,90
96648,PUNGGOL,0,93.0,90
96649,PUNGGOL,1,93.0,94
96650,PUNGGOL,1,93.0,94
96651,PUNGGOL,0,93.0,91
96652,PUNGGOL,0,93.0,94
96653,PUNGGOL,2,93.0,91
96654,PUNGGOL,1,93.0,94
96655,PUNGGOL,1,93.0,85
96656,PUNGGOL,2,93.0,91
96657,PUNGGOL,1,91.0,85
96658,PUNGGOL,1,90.0,94
96659,PUNGGOL,2,93.0,93
96660,PUNGGOL,1,93.0,91
96661,PUNGGOL,2,93.0,94
96662,PUNGGOL,2,93.0,91
96663,PUNGGOL,1,90.0,94
96664,PUNGGOL,1,93.0,93
96665,PUNGGOL,2,93.0,93
96666,PUNGGOL,2,91.0,82
96667,PUNGGOL,2,93.0,91
96668,PUNGGOL,1,93.0,90
96669,PUNGGOL,0,93.0,94
96670,PUNGGOL,0,93.0,91
96671,PUNGGOL,1,93.0,91
96672,PUNGGOL,2,93.0,90
96673,PUNGGOL,0,93.0,94
96674,PUNGGOL,1,90.0,94
96675,PUNGGOL,2,91.0,85
96676,PUNGGOL,0,93.0,94
96677,PUNGGOL,0,93.0,94
96678,PUNGGOL,1,93.0,90
96679,PUNGGOL,0,93.0,90
96680,PUNGGOL,1,92.0,87
96681,PUNGGOL,2,92.0,87
96682,PUNGGOL,1,92.0,86
96683,PUNGGOL,1,92.0,86
96684,PUNGGOL,0,92.0,86
96685,PUNGGOL,0,92.0,86
96686,PUNGGOL,1,92.0,86
96687,PUNGGOL,2,92.0,86
96688,PUNGGOL,1,92.0,86
96689,PUNGGOL,1,95.0,91
96690,PUNGGOL,2,97.0,91
96691,PUNGGOL,0,92.0,92
96692,PUNGGOL,1,93.0,94
96693,PUNGGOL,1,95.0,91
96694,PUNGGOL,1,93.0,94
96695,PUNGGOL,1,93.0,94
96696,PUNGGOL,1,93.0,94
96697,PUNGGOL,2,93.0,94
96698,PUNGGOL,0,93.0,94
96699,PUNGGOL,2,93.0,91
96700,PUNGGOL,2,95.0,91
96701,PUNGGOL,0,92.0,92
96702,PUNGGOL,0,96.0,91
96703,PUNGGOL,1,93.0,94
96704,PUNGGOL,0,92.0,92
96705,PUNGGOL,0,90.0,81
96706,PUNGGOL,1,90.0,82
96707,PUNGGOL,1,93.0,91
96708,PUNGGOL,1,99.0,91
96709,PUNGGOL,1,93.0,94
96710,PUNGGOL,2,93.0,94
96711,PUNGGOL,1,90.0,81
96712,PUNGGOL,0,92.0,92
96713,PUNGGOL,0,93.0,94
96714,PUNGGOL,2,93.0,94
96715,PUNGGOL,0,93.0,94
96716,PUNGGOL,2,93.0,94
96717,PUNGGOL,2,95.0,90
96718,PUNGGOL,2,93.0,90
96719,PUNGGOL,1,90.0,82
96720,PUNGGOL,2,93.0,94
96721,PUNGGOL,0,93.0,90
96722,PUNGGOL,2,90.0,81
96723,PUNGGOL,1,90.0,81
96724,PUNGGOL,1,93.0,92
96725,PUNGGOL,0,85.0,81
96726,PUNGGOL,2,93.0,94
96727,PUNGGOL,0,92.0,92
96728,PUNGGOL,2,90.0,80
96729,PUNGGOL,2,93.0,92
96730,PUNGGOL,2,92.0,92
96731,PUNGGOL,1,92.0,92
96732,PUNGGOL,2,93.0,90
96733,PUNGGOL,1,93.0,90
96734,PUNGGOL,1,90.0,81
96735,PUNGGOL,0,93.0,90
96736,PUNGGOL,0,90.0,80
96737,PUNGGOL,0,93.0,90
96738,PUNGGOL,1,85.0,81
96739,PUNGGOL,2,93.0,94
96740,PUNGGOL,1,93.0,90
96741,PUNGGOL,1,93.0,90
96742,PUNGGOL,2,93.0,91
96743,PUNGGOL,2,96.0,90
96744,PUNGGOL,0,93.0,94
96745,PUNGGOL,0,92.0,91
96746,PUNGGOL,1,96.0,90
96747,PUNGGOL,2,93.0,94
96748,PUNGGOL,0,92.0,91
96749,PUNGGOL,1,93.0,94
96750,PUNGGOL,2,92.0,91
96751,PUNGGOL,2,97.0,90
96752,PUNGGOL,1,99.0,90
96753,PUNGGOL,1,90.0,82
96754,PUNGGOL,2,85.0,80
96755,PUNGGOL,2,93.0,93
96756,PUNGGOL,1,93.0,93
96757,PUNGGOL,0,85.0,81
96758,PUNGGOL,1,93.0,89
96759,PUNGGOL,0,92.0,92
96760,PUNGGOL,0,98.0,91
96761,PUNGGOL,2,98.0,91
96762,PUNGGOL,1,92.0,93
96763,PUNGGOL,2,92.0,93
96764,PUNGGOL,0,92.0,93
96765,PUNGGOL,0,93.0,91
96766,PUNGGOL,1,98.0,91
96767,PUNGGOL,0,98.0,91
96768,PUNGGOL,0,92.0,92
96769,PUNGGOL,1,93.0,89
96770,PUNGGOL,0,93.0,91
96771,PUNGGOL,2,92.0,92
96772,PUNGGOL,1,92.0,92
96773,PUNGGOL,1,93.0,89
96774,PUNGGOL,0,94.0,91
96775,PUNGGOL,1,99.0,91
96776,PUNGGOL,0,92.0,92
96777,PUNGGOL,1,93.0,89
96778,PUNGGOL,2,92.0,92
96779,PUNGGOL,1,92.0,92
96780,PUNGGOL,1,96.0,91
96781,PUNGGOL,0,93.0,89
96782,PUNGGOL,1,93.0,91
96783,PUNGGOL,1,98.0,90
96784,PUNGGOL,2,93.0,88
96785,PUNGGOL,1,93.0,91
96786,PUNGGOL,1,93.0,91
96787,PUNGGOL,0,97.0,91
96788,PUNGGOL,2,93.0,88
96789,PUNGGOL,1,97.0,90
96790,PUNGGOL,0,96.0,90
96791,PUNGGOL,1,92.0,92
96792,PUNGGOL,0,93.0,91
96793,PUNGGOL,2,93.0,88
96794,PUNGGOL,0,93.0,91
96795,PUNGGOL,1,93.0,91
96796,PUNGGOL,1,96.0,90
96797,PUNGGOL,2,92.0,92
96798,PUNGGOL,1,92.0,92
96799,PUNGGOL,0,96.0,90
96800,PUNGGOL,1,93.0,88
96801,PUNGGOL,1,92.0,92
96802,PUNGGOL,1,92.0,92
96803,PUNGGOL,1,94.0,88
96804,PUNGGOL,2,98.0,90
96805,PUNGGOL,2,92.0,92
96806,PUNGGOL,2,93.0,91
96807,PUNGGOL,2,92.0,92
96808,PUNGGOL,1,93.0,88
96809,PUNGGOL,0,93.0,88
96810,PUNGGOL,2,93.0,91
96811,PUNGGOL,1,92.0,92
96812,PUNGGOL,0,92.0,92
96813,PUNGGOL,0,93.0,88
96814,PUNGGOL,2,96.0,90
96815,PUNGGOL,1,94.0,91
96816,PUNGGOL,0,94.0,91
96817,PUNGGOL,2,96.0,90
96818,PUNGGOL,0,93.0,90
96819,PUNGGOL,1,96.0,90
96820,PUNGGOL,1,92.0,92
96821,PUNGGOL,0,98.0,90
96822,PUNGGOL,0,92.0,90
96823,PUNGGOL,1,93.0,90
96824,PUNGGOL,0,92.0,90
96825,PUNGGOL,1,90.0,85
96826,PUNGGOL,0,92.0,90
96827,PUNGGOL,0,90.0,85
96828,PUNGGOL,2,92.0,90
96829,PUNGGOL,1,90.0,85
96830,PUNGGOL,2,90.0,85
96831,PUNGGOL,0,92.0,90
96832,PUNGGOL,2,90.0,85
96833,PUNGGOL,1,93.0,90
96834,PUNGGOL,2,93.0,90
96835,PUNGGOL,1,92.0,90
96836,PUNGGOL,2,92.0,90
96837,PUNGGOL,2,93.0,90
96838,PUNGGOL,1,92.0,90
96839,PUNGGOL,2,90.0,85
96840,PUNGGOL,1,90.0,85
96841,PUNGGOL,0,90.0,85
96842,PUNGGOL,0,90.0,85
96843,PUNGGOL,0,95.0,90
96844,PUNGGOL,2,92.0,90
96845,PUNGGOL,0,93.0,90
96846,PUNGGOL,0,92.0,94
96847,PUNGGOL,1,93.0,93
96848,PUNGGOL,2,93.0,93
96849,PUNGGOL,1,92.0,94
96850,PUNGGOL,1,93.0,92
96851,PUNGGOL,2,92.0,94
96852,PUNGGOL,1,92.0,94
96853,PUNGGOL,2,92.0,94
96854,PUNGGOL,0,92.0,94
96855,PUNGGOL,2,92.0,94
96856,PUNGGOL,0,93.0,93
96857,PUNGGOL,0,93.0,92
96858,PUNGGOL,1,92.0,94
96859,PUNGGOL,0,92.0,94
96860,PUNGGOL,0,92.0,94
96861,PUNGGOL,1,93.0,92
96862,PUNGGOL,0,92.0,94
96863,PUNGGOL,0,92.0,94
96864,PUNGGOL,1,92.0,94
96865,PUNGGOL,1,92.0,94
96866,PUNGGOL,0,92.0,94
96867,PUNGGOL,2,93.0,92
96868,PUNGGOL,0,92.0,94
96869,PUNGGOL,0,93.0,92
96870,PUNGGOL,2,92.0,94
96871,PUNGGOL,2,92.0,94
96872,PUNGGOL,0,92.0,94
96873,PUNGGOL,2,92.0,94
96874,PUNGGOL,1,94.0,92
96875,PUNGGOL,2,92.0,94
96876,PUNGGOL,0,92.0,94
96877,PUNGGOL,1,93.0,92
96878,PUNGGOL,1,92.0,94
96879,PUNGGOL,1,92.0,94
96880,PUNGGOL,0,93.0,92
96881,PUNGGOL,0,92.0,94
96882,PUNGGOL,1,92.0,94
96883,PUNGGOL,1,92.0,94
96884,PUNGGOL,0,92.0,94
96885,PUNGGOL,2,92.0,94
96886,PUNGGOL,1,93.0,92
96887,PUNGGOL,2,92.0,94
96888,PUNGGOL,0,92.0,94
96889,PUNGGOL,2,93.0,93
96890,PUNGGOL,0,93.0,93
96891,PUNGGOL,2,92.0,94
96892,PUNGGOL,2,92.0,94
96893,PUNGGOL,1,92.0,94
96894,PUNGGOL,2,92.0,94
96895,PUNGGOL,1,92.0,94
96896,PUNGGOL,1,92.0,94
96897,PUNGGOL,0,92.0,94
96898,PUNGGOL,2,92.0,94
96899,PUNGGOL,2,93.0,93
96900,PUNGGOL,0,92.0,94
96901,PUNGGOL,2,92.0,94
96902,PUNGGOL,0,93.0,92
96903,PUNGGOL,1,92.0,94
96904,PUNGGOL,0,92.0,94
96905,PUNGGOL,2,92.0,94
96906,PUNGGOL,0,92.0,94
96907,PUNGGOL,2,92.0,94
96908,PUNGGOL,0,92.0,94
96909,PUNGGOL,0,92.0,92
96910,PUNGGOL,2,92.0,92
96911,PUNGGOL,2,92.0,94
96912,PUNGGOL,0,92.0,94
96913,PUNGGOL,1,93.0,93
96914,PUNGGOL,1,94.0,92
96915,PUNGGOL,1,93.0,93
96916,PUNGGOL,0,92.0,94
96917,PUNGGOL,2,92.0,92
96918,PUNGGOL,1,92.0,93
96919,PUNGGOL,0,92.0,93
96920,PUNGGOL,1,92.0,93
96921,PUNGGOL,1,92.0,94
96922,PUNGGOL,1,92.0,94
96923,PUNGGOL,1,93.0,92
96924,PUNGGOL,2,92.0,94
96925,PUNGGOL,0,93.0,92
96926,PUNGGOL,0,92.0,93
96927,PUNGGOL,1,92.0,93
96928,PUNGGOL,1,92.0,93
96929,PUNGGOL,2,92.0,93
96930,PUNGGOL,1,92.0,94
96931,PUNGGOL,0,94.0,92
96932,PUNGGOL,1,92.0,93
96933,PUNGGOL,1,93.0,92
96934,PUNGGOL,0,92.0,93
96935,PUNGGOL,0,93.0,91
96936,PUNGGOL,2,93.0,91
96937,PUNGGOL,1,92.0,94
96938,PUNGGOL,0,93.0,92
96939,PUNGGOL,1,93.0,91
96940,PUNGGOL,1,92.0,94
96941,PUNGGOL,1,92.0,94
96942,PUNGGOL,2,93.0,92
96943,PUNGGOL,0,92.0,93
96944,PUNGGOL,0,92.0,93
96945,PUNGGOL,1,92.0,94
96946,PUNGGOL,0,92.0,94
96947,PUNGGOL,2,93.0,92
96948,PUNGGOL,0,92.0,93
96949,PUNGGOL,2,92.0,94
96950,PUNGGOL,1,92.0,93
96951,PUNGGOL,0,92.0,94
96952,PUNGGOL,1,92.0,93
96953,PUNGGOL,0,92.0,93
96954,PUNGGOL,0,92.0,94
96955,PUNGGOL,0,94.0,91
96956,PUNGGOL,2,92.0,94
96957,PUNGGOL,0,92.0,93
96958,PUNGGOL,1,92.0,93
96959,PUNGGOL,0,92.0,94
96960,PUNGGOL,2,93.0,92
96961,PUNGGOL,0,92.0,94
96962,PUNGGOL,0,92.0,91
96963,PUNGGOL,0,92.0,93
96964,PUNGGOL,1,93.0,94
96965,PUNGGOL,0,93.0,94
96966,PUNGGOL,2,93.0,94
96967,PUNGGOL,0,92.0,93
96968,PUNGGOL,1,93.0,94
96969,PUNGGOL,2,93.0,94
96970,PUNGGOL,2,92.0,93
96971,PUNGGOL,2,92.0,93
96972,PUNGGOL,2,93.0,95
96973,PUNGGOL,0,93.0,95
96974,PUNGGOL,2,93.0,94
96975,PUNGGOL,1,92.0,93
96976,PUNGGOL,1,93.0,95
96977,PUNGGOL,1,92.0,93
96978,PUNGGOL,0,93.0,95
96979,PUNGGOL,0,93.0,95
96980,PUNGGOL,1,93.0,95
96981,PUNGGOL,0,93.0,94
96982,PUNGGOL,2,93.0,94
96983,PUNGGOL,0,92.0,93
96984,PUNGGOL,2,92.0,93
96985,PUNGGOL,1,93.0,95
96986,PUNGGOL,0,93.0,94
96987,PUNGGOL,1,93.0,95
96988,PUNGGOL,2,92.0,93
96989,PUNGGOL,1,93.0,94
96990,PUNGGOL,2,92.0,93
96991,PUNGGOL,1,93.0,95
96992,PUNGGOL,2,93.0,94
96993,PUNGGOL,1,93.0,95
96994,PUNGGOL,2,93.0,95
96995,PUNGGOL,1,93.0,94
96996,PUNGGOL,2,93.0,94
96997,PUNGGOL,1,93.0,95
96998,PUNGGOL,1,93.0,95
96999,PUNGGOL,0,93.0,95
97000,PUNGGOL,2,93.0,94
97001,PUNGGOL,2,93.0,95
97002,PUNGGOL,2,93.0,94
97003,PUNGGOL,1,93.0,95
97004,PUNGGOL,2,93.0,95
97005,PUNGGOL,1,92.0,93
97006,PUNGGOL,1,93.0,94
97007,PUNGGOL,2,93.0,95
97008,PUNGGOL,1,93.0,94
97009,PUNGGOL,1,93.0,95
97010,PUNGGOL,2,93.0,94
97011,PUNGGOL,2,92.0,93
97012,PUNGGOL,0,93.0,95
97013,PUNGGOL,1,92.0,93
97014,PUNGGOL,1,93.0,95
97015,PUNGGOL,1,92.0,93
97016,PUNGGOL,0,92.0,93
97017,PUNGGOL,1,93.0,95
97018,PUNGGOL,1,93.0,95
97019,PUNGGOL,1,93.0,94
97020,PUNGGOL,1,93.0,94
97021,PUNGGOL,1,93.0,95
97022,PUNGGOL,1,93.0,94
97023,PUNGGOL,0,93.0,95
97024,PUNGGOL,1,93.0,95
97025,PUNGGOL,1,93.0,94
97026,PUNGGOL,2,93.0,95
97027,PUNGGOL,0,93.0,95
97028,PUNGGOL,0,93.0,94
97029,PUNGGOL,0,93.0,95
97030,PUNGGOL,2,93.0,95
97031,PUNGGOL,2,93.0,95
97032,PUNGGOL,2,93.0,95
97033,PUNGGOL,0,93.0,95
97034,PUNGGOL,2,93.0,95
97035,PUNGGOL,1,93.0,95
97036,PUNGGOL,0,92.0,93
97037,PUNGGOL,0,93.0,95
97038,PUNGGOL,2,93.0,95
97039,PUNGGOL,0,93.0,95
97040,PUNGGOL,1,93.0,95
97041,PUNGGOL,1,92.0,93
97042,PUNGGOL,2,93.0,95
97043,PUNGGOL,2,93.0,94
97044,PUNGGOL,2,93.0,94
97045,PUNGGOL,2,93.0,95
97046,PUNGGOL,1,92.0,93
97047,PUNGGOL,1,92.0,93
97048,PUNGGOL,2,92.0,93
97049,PUNGGOL,1,92.0,93
97050,PUNGGOL,1,92.0,93
97051,PUNGGOL,1,92.0,93
97052,PUNGGOL,0,92.0,93
97053,PUNGGOL,1,92.0,93
97054,PUNGGOL,0,92.0,93
97055,PUNGGOL,1,92.0,93
97056,PUNGGOL,1,92.0,93
97057,PUNGGOL,0,92.0,93
97058,PUNGGOL,0,92.0,93
97059,PUNGGOL,2,92.0,93
97060,PUNGGOL,2,92.0,93
97061,PUNGGOL,1,92.0,93
97062,PUNGGOL,1,93.0,95
97063,PUNGGOL,2,93.0,95
97064,PUNGGOL,1,93.0,95
97065,PUNGGOL,1,93.0,95
97066,PUNGGOL,1,93.0,94
97067,PUNGGOL,2,93.0,94
97068,PUNGGOL,0,93.0,94
97069,PUNGGOL,2,93.0,94
97070,PUNGGOL,1,93.0,94
97071,PUNGGOL,0,93.0,94
97072,PUNGGOL,0,93.0,94
97073,PUNGGOL,1,93.0,94
97074,PUNGGOL,1,93.0,94
97075,PUNGGOL,1,93.0,94
97076,PUNGGOL,1,92.0,95
97077,PUNGGOL,1,93.0,94
97078,PUNGGOL,0,93.0,94
97079,PUNGGOL,0,93.0,94
97080,PUNGGOL,2,92.0,95
97081,PUNGGOL,1,92.0,95
97082,PUNGGOL,1,92.0,95
97083,PUNGGOL,1,93.0,94
97084,PUNGGOL,0,93.0,94
97085,PUNGGOL,1,93.0,94
97086,PUNGGOL,1,92.0,95
97087,PUNGGOL,2,92.0,95
97088,PUNGGOL,2,92.0,95
97089,PUNGGOL,1,92.0,95
97090,PUNGGOL,1,92.0,95
97091,PUNGGOL,2,92.0,95
97092,PUNGGOL,1,93.0,94
97093,PUNGGOL,1,92.0,95
97094,PUNGGOL,0,92.0,95
97095,PUNGGOL,1,92.0,95
97096,PUNGGOL,2,92.0,95
97097,PUNGGOL,0,93.0,94
97098,PUNGGOL,2,92.0,95
97099,PUNGGOL,0,92.0,95
97100,PUNGGOL,2,92.0,95
97101,PUNGGOL,2,92.0,95
97102,PUNGGOL,1,93.0,94
97103,PUNGGOL,0,92.0,95
97104,PUNGGOL,2,92.0,95
97105,PUNGGOL,1,92.0,95
97106,PUNGGOL,1,92.0,95
97107,PUNGGOL,1,92.0,95
97108,PUNGGOL,1,92.0,95
97109,PUNGGOL,0,92.0,95
97110,PUNGGOL,0,111.0,81
97111,PUNGGOL,2,110.0,81
97112,PUNGGOL,1,111.0,81
97113,PUNGGOL,0,110.0,82
97114,PUNGGOL,0,110.0,82
97115,PUNGGOL,0,110.0,81
97116,PUNGGOL,1,110.0,81
97117,PUNGGOL,2,110.0,82
97118,PUNGGOL,2,111.0,81
97119,PUNGGOL,0,110.0,82
97120,PUNGGOL,0,110.0,82
97121,PUNGGOL,2,112.0,81
97122,PUNGGOL,1,110.0,81
97123,PUNGGOL,1,111.0,81
97124,PUNGGOL,1,110.0,81
97125,PUNGGOL,0,110.0,81
97126,PUNGGOL,1,110.0,81
97127,PUNGGOL,1,112.0,81
97128,PUNGGOL,0,110.0,82
97129,PUNGGOL,1,111.0,81
97130,PUNGGOL,1,113.0,95
97131,PUNGGOL,1,111.0,81
97132,PUNGGOL,1,110.0,80
97133,PUNGGOL,1,110.0,80
97134,PUNGGOL,1,110.0,80
97135,PUNGGOL,2,110.0,82
97136,PUNGGOL,1,110.0,81
97137,PUNGGOL,0,110.0,81
97138,PUNGGOL,0,111.0,81
97139,PUNGGOL,1,111.0,81
97140,PUNGGOL,1,110.0,81
97141,PUNGGOL,0,113.0,95
97142,PUNGGOL,2,112.0,81
97143,PUNGGOL,1,110.0,81
97144,PUNGGOL,0,110.0,80
97145,PUNGGOL,0,110.0,80
97146,PUNGGOL,2,112.0,95
97147,PUNGGOL,0,110.0,81
97148,PUNGGOL,0,110.0,80
97149,PUNGGOL,1,110.0,81
97150,PUNGGOL,0,112.0,95
97151,PUNGGOL,1,110.0,81
97152,PUNGGOL,2,110.0,81
97153,PUNGGOL,2,111.0,81
97154,PUNGGOL,0,110.0,80
97155,PUNGGOL,1,110.0,81
97156,PUNGGOL,1,111.0,81
97157,PUNGGOL,0,110.0,80
97158,PUNGGOL,1,110.0,81
97159,PUNGGOL,2,111.0,81
97160,PUNGGOL,2,112.0,95
97161,PUNGGOL,2,111.0,81
97162,PUNGGOL,0,110.0,80
97163,PUNGGOL,1,110.0,81
97164,PUNGGOL,0,112.0,94
97165,PUNGGOL,0,112.0,94
97166,PUNGGOL,2,112.0,94
97167,PUNGGOL,1,110.0,80
97168,PUNGGOL,0,110.0,80
97169,PUNGGOL,1,112.0,81
97170,PUNGGOL,1,110.0,81
97171,PUNGGOL,1,110.0,81
97172,PUNGGOL,1,113.0,94
97173,PUNGGOL,0,113.0,94
97174,PUNGGOL,2,112.0,94
97175,PUNGGOL,0,113.0,94
